order_id,product_id,product_name,quantity,list_price,discount,order_total
121,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.1,485.982
121,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.1,5219.982
121,24,Electra Townie Original 21D - 2016,2,549.99,0.07,1022.9814
121,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.05,1424.981
122,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,539.991
123,12,Electra Townie Original 21D - 2016,2,549.99,0.1,989.982
124,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,569.9905
124,4,Trek Fuel EX 8 29 - 2016,1,2899.99,0.07,2696.9907
124,7,Trek Slash 8 27.5 - 2016,2,3999.99,0.05,7599.981
125,17,Pure Cycles Vine 8-Speed - 2016,1,429,0.1,386.1
126,9,Trek Conduit+ - 2016,2,2999.99,0.05,5699.981
127,17,Pure Cycles Vine 8-Speed - 2016,1,429,0.07,398.97
127,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.1,539.991
127,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.07,5393.9814
128,24,Electra Townie Original 21D - 2016,2,549.99,0.1,989.982
128,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1079.982
128,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.2,4639.984
128,3,Surly Wednesday Frameset - 2016,2,999.99,0.2,1599.984
129,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,449,0.1,404.1
129,9,Trek Conduit+ - 2016,1,2999.99,0.1,2699.991
130,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,569.9905
130,5,Heller Shagamaw Frame - 2016,2,1320.99,0.07,2457.0414
131,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.2,431.984
131,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.07,5393.9814
131,24,Electra Townie Original 21D - 2016,2,549.99,0.1,989.982
132,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.05,1424.981
132,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.05,569.9905
132,9,Trek Conduit+ - 2016,1,2999.99,0.1,2699.991
133,13,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.05,512.981
133,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.2,215.992
134,19,Pure Cycles William 3-Speed - 2016,2,449,0.1,808.2
134,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.07,1394.9814
134,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,449,0.07,835.14
135,5,Heller Shagamaw Frame - 2016,2,1320.99,0.05,2509.881
135,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,449,0.05,853.1
135,25,Electra Townie Original 7D - 2015/2016,1,499.99,0.2,399.992
135,2,Ritchey Timberwolf Frameset - 2016,1,749.99,0.05,712.4905
136,7,Trek Slash 8 27.5 - 2016,2,3999.99,0.2,6399.984
136,3,Surly Wednesday Frameset - 2016,2,999.99,0.05,1899.981
137,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.07,278.9907
137,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.1,242.991
138,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1079.982
138,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.2,375.992
139,19,Pure Cycles William 3-Speed - 2016,2,449,0.07,835.14
139,3,Surly Wednesday Frameset - 2016,1,999.99,0.07,929.9907
140,15,Electra Moto 1 - 2016,1,529.99,0.2,423.992
140,21,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.2,215.992
140,12,Electra Townie Original 21D - 2016,2,549.99,0.2,879.984
140,3,Surly Wednesday Frameset - 2016,1,999.99,0.05,949.9905
141,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,449,0.2,359.2
142,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1079.982
142,11,Surly Straggler 650b - 2016,2,1680.99,0.1,3025.782
142,19,Pure Cycles William 3-Speed - 2016,1,449,0.07,417.57
143,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.2,375.992
144,8,Trek Remedy 29 Carbon Frameset - 2016,2,1799.99,0.05,3419.981
145,11,Surly Straggler 650b - 2016,1,1680.99,0.2,1344.792
145,9,Trek Conduit+ - 2016,2,2999.99,0.1,5399.982
146,3,Surly Wednesday Frameset - 2016,2,999.99,0.2,1599.984
146,12,Electra Townie Original 21D - 2016,1,549.99,0.1,494.991
146,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.1,1079.982
146,6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.05,892.981
146,2,Ritchey Timberwolf Frameset - 2016,1,749.99,0.07,697.4907
147,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,959.984
148,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.05,256.4905
149,12,Electra Townie Original 21D - 2016,2,549.99,0.07,1022.9814
149,21,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.07,502.1814
150,7,Trek Slash 8 27.5 - 2016,1,3999.99,0.1,3599.991
150,3,Surly Wednesday Frameset - 2016,1,999.99,0.2,799.992
150,17,Pure Cycles Vine 8-Speed - 2016,1,429,0.07,398.97
150,25,Electra Townie Original 7D - 2015/2016,2,499.99,0.07,929.9814
151,17,Pure Cycles Vine 8-Speed - 2016,1,429,0.1,386.1
151,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,539.991
152,6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.2,751.984
152,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.2,431.984
152,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1115.9814
153,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,557.9907
153,8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.07,1673.9907
153,15,Electra Moto 1 - 2016,2,529.99,0.05,1006.981
154,12,Electra Townie Original 21D - 2016,1,549.99,0.1,494.991
155,8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.1,1619.991
156,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,449,0.2,718.4
156,17,Pure Cycles Vine 8-Speed - 2016,2,429,0.05,815.1
156,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.07,437.0907
157,4,Trek Fuel EX 8 29 - 2016,1,2899.99,0.1,2609.991
157,7,Trek Slash 8 27.5 - 2016,2,3999.99,0.07,7439.9814
158,24,Electra Townie Original 21D - 2016,1,549.99,0.1,494.991
159,13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.2,215.992
160,21,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.07,251.0907
160,15,Electra Moto 1 - 2016,2,529.99,0.07,985.7814
160,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,449,0.1,808.2
160,11,Surly Straggler 650b - 2016,1,1680.99,0.05,1596.9405
161,24,Electra Townie Original 21D - 2016,2,549.99,0.07,1022.9814
161,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.05,256.4905
161,7,Trek Slash 8 27.5 - 2016,2,3999.99,0.05,7599.981
162,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,449,0.07,417.57
162,21,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.07,502.1814
162,3,Surly Wednesday Frameset - 2016,2,999.99,0.1,1799.982
163,12,Electra Townie Original 21D - 2016,1,549.99,0.1,494.991
163,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,449,0.2,359.2
164,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.05,5509.981
164,10,Surly Straggler - 2016,2,1549,0.05,2943.1
164,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.1,242.991
165,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.05,5509.981
165,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.2,239.992
165,2,Ritchey Timberwolf Frameset - 2016,1,749.99,0.05,712.4905
166,10,Surly Straggler - 2016,2,1549,0.1,2788.2
166,11,Surly Straggler 650b - 2016,1,1680.99,0.2,1344.792
167,12,Electra Townie Original 21D - 2016,1,549.99,0.05,522.4905
167,10,Surly Straggler - 2016,1,1549,0.2,1239.2
167,13,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.05,512.981
167,7,Trek Slash 8 27.5 - 2016,2,3999.99,0.05,7599.981
168,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.1,422.991
168,11,Surly Straggler 650b - 2016,2,1680.99,0.07,3126.6414
168,12,Electra Townie Original 21D - 2016,2,549.99,0.07,1022.9814
168,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.2,431.984
169,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.1,1079.982
169,5,Heller Shagamaw Frame - 2016,1,1320.99,0.05,1254.9405
169,10,Surly Straggler - 2016,1,1549,0.2,1239.2
169,11,Surly Straggler 650b - 2016,1,1680.99,0.2,1344.792
169,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.05,512.981
170,12,Electra Townie Original 21D - 2016,2,549.99,0.1,989.982
170,24,Electra Townie Original 21D - 2016,1,549.99,0.05,522.4905
170,7,Trek Slash 8 27.5 - 2016,1,3999.99,0.2,3199.992
170,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,449,0.05,853.1
171,8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.05,1709.9905
172,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.07,278.9907
172,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,479.992
173,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.05,256.4905
173,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,479.992
173,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.05,1139.981
174,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.2,431.984
174,19,Pure Cycles William 3-Speed - 2016,2,449,0.1,808.2
175,5,Heller Shagamaw Frame - 2016,1,1320.99,0.1,1188.891
175,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.2,1199.984
175,21,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.1,485.982
175,19,Pure Cycles William 3-Speed - 2016,1,449,0.07,417.57
176,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.07,1394.9814
176,11,Surly Straggler 650b - 2016,2,1680.99,0.2,2689.584
176,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1139.981
177,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.1,1079.982
178,10,Surly Straggler - 2016,2,1549,0.2,2478.4
178,12,Electra Townie Original 21D - 2016,1,549.99,0.05,522.4905
178,3,Surly Wednesday Frameset - 2016,1,999.99,0.1,899.991
178,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,449,0.07,417.57
179,13,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.05,512.981
179,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,539.991
179,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,449,0.2,359.2
179,12,Electra Townie Original 21D - 2016,2,549.99,0.2,879.984
179,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.1,1079.982
180,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,557.9907
181,10,Surly Straggler - 2016,1,1549,0.05,1471.55
181,11,Surly Straggler 650b - 2016,1,1680.99,0.1,1512.891
181,15,Electra Moto 1 - 2016,2,529.99,0.2,847.984
181,24,Electra Townie Original 21D - 2016,2,549.99,0.05,1044.981
182,25,Electra Townie Original 7D - 2015/2016,2,499.99,0.05,949.981
182,24,Electra Townie Original 21D - 2016,2,549.99,0.07,1022.9814
183,11,Surly Straggler 650b - 2016,2,1680.99,0.2,2689.584
183,12,Electra Townie Original 21D - 2016,2,549.99,0.05,1044.981
183,19,Pure Cycles William 3-Speed - 2016,1,449,0.07,417.57
183,17,Pure Cycles Vine 8-Speed - 2016,1,429,0.07,398.97
184,4,Trek Fuel EX 8 29 - 2016,1,2899.99,0.2,2319.992
184,5,Heller Shagamaw Frame - 2016,1,1320.99,0.1,1188.891
184,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.1,242.991
185,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.1,539.991
185,8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.05,1709.9905
186,4,Trek Fuel EX 8 29 - 2016,1,2899.99,0.1,2609.991
186,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.1,422.991
187,5,Heller Shagamaw Frame - 2016,1,1320.99,0.05,1254.9405
188,7,Trek Slash 8 27.5 - 2016,2,3999.99,0.07,7439.9814
189,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,959.984
190,24,Electra Townie Original 21D - 2016,1,549.99,0.05,522.4905
190,15,Electra Moto 1 - 2016,1,529.99,0.2,423.992
190,3,Surly Wednesday Frameset - 2016,2,999.99,0.2,1599.984
191,25,Electra Townie Original 7D - 2015/2016,1,499.99,0.05,474.9905
191,12,Electra Townie Original 21D - 2016,2,549.99,0.2,879.984
191,3,Surly Wednesday Frameset - 2016,1,999.99,0.07,929.9907
191,8,Trek Remedy 29 Carbon Frameset - 2016,2,1799.99,0.05,3419.981
191,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.05,284.9905
192,8,Trek Remedy 29 Carbon Frameset - 2016,2,1799.99,0.1,3239.982
192,25,Electra Townie Original 7D - 2015/2016,1,499.99,0.07,464.9907
192,2,Ritchey Timberwolf Frameset - 2016,1,749.99,0.05,712.4905
192,24,Electra Townie Original 21D - 2016,2,549.99,0.07,1022.9814
192,10,Surly Straggler - 2016,2,1549,0.2,2478.4
193,12,Electra Townie Original 21D - 2016,2,549.99,0.1,989.982
194,21,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.2,431.984
195,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,449,0.2,359.2
195,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.05,256.4905
195,5,Heller Shagamaw Frame - 2016,2,1320.99,0.2,2113.584
195,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.2,4639.984
195,21,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.1,485.982
196,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.05,446.4905
196,3,Surly Wednesday Frameset - 2016,2,999.99,0.07,1859.9814
196,10,Surly Straggler - 2016,2,1549,0.07,2881.14
196,12,Electra Townie Original 21D - 2016,1,549.99,0.07,511.4907
196,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.1,539.991
197,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.2,4639.984
197,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.07,1394.9814
198,6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.05,892.981
198,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.07,1115.9814
198,8,Trek Remedy 29 Carbon Frameset - 2016,2,1799.99,0.2,2879.984
198,13,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.05,512.981
198,17,Pure Cycles Vine 8-Speed - 2016,1,429,0.05,407.55
199,25,Electra Townie Original 7D - 2015/2016,2,499.99,0.05,949.981
199,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,449,0.07,835.14
199,4,Trek Fuel EX 8 29 - 2016,1,2899.99,0.2,2319.992
200,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,299.99,0.05,569.981
200,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.07,502.1814
201,24,Electra Townie Original 21D - 2016,1,549.99,0.05,522.4905
201,7,Trek Slash 8 27.5 - 2016,1,3999.99,0.2,3199.992
201,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.1,485.982
201,17,Pure Cycles Vine 8-Speed - 2016,1,429,0.05,407.55
202,8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.07,1673.9907
202,17,Pure Cycles Vine 8-Speed - 2016,1,429,0.05,407.55
202,15,Electra Moto 1 - 2016,2,529.99,0.05,1006.981
202,25,Electra Townie Original 7D - 2015/2016,2,499.99,0.05,949.981
203,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,569.9905
203,3,Surly Wednesday Frameset - 2016,2,999.99,0.1,1799.982
203,17,Pure Cycles Vine 8-Speed - 2016,2,429,0.2,686.4
203,19,Pure Cycles William 3-Speed - 2016,2,449,0.07,835.14
204,6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.07,874.1814
204,17,Pure Cycles Vine 8-Speed - 2016,2,429,0.1,772.2
205,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.05,512.981
205,24,Electra Townie Original 21D - 2016,2,549.99,0.1,989.982
206,25,Electra Townie Original 7D - 2015/2016,1,499.99,0.05,474.9905
206,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,479.992
207,12,Electra Townie Original 21D - 2016,2,549.99,0.2,879.984
207,5,Heller Shagamaw Frame - 2016,1,1320.99,0.05,1254.9405
207,11,Surly Straggler 650b - 2016,2,1680.99,0.07,3126.6414
207,7,Trek Slash 8 27.5 - 2016,2,3999.99,0.1,7199.982
208,6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.05,892.981
208,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.07,5393.9814
208,3,Surly Wednesday Frameset - 2016,1,999.99,0.05,949.9905
208,12,Electra Townie Original 21D - 2016,1,549.99,0.2,439.992
208,10,Surly Straggler - 2016,2,1549,0.05,2943.1
209,13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.1,242.991
210,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.07,251.0907
210,13,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.2,431.984
211,10,Surly Straggler - 2016,1,1549,0.07,1440.57
211,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.07,1394.9814
212,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1115.9814
212,12,Electra Townie Original 21D - 2016,2,549.99,0.2,879.984
212,19,Pure Cycles William 3-Speed - 2016,1,449,0.1,404.1
212,7,Trek Slash 8 27.5 - 2016,1,3999.99,0.2,3199.992
213,13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.1,242.991
214,21,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.1,242.991
215,19,Pure Cycles William 3-Speed - 2016,1,449,0.07,417.57
215,12,Electra Townie Original 21D - 2016,2,549.99,0.1,989.982
216,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.1,485.982
216,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1139.981
217,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,449,0.1,404.1
217,10,Surly Straggler - 2016,2,1549,0.1,2788.2
217,17,Pure Cycles Vine 8-Speed - 2016,1,429,0.07,398.97
218,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.1,1349.982
218,13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.07,251.0907
218,12,Electra Townie Original 21D - 2016,1,549.99,0.05,522.4905
219,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,569.9905
219,5,Heller Shagamaw Frame - 2016,1,1320.99,0.2,1056.792
220,6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.05,892.981
220,25,Electra Townie Original 7D - 2015/2016,1,499.99,0.07,464.9907
220,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.1,485.982
220,3,Surly Wednesday Frameset - 2016,2,999.99,0.2,1599.984
221,11,Surly Straggler 650b - 2016,2,1680.99,0.07,3126.6414
222,10,Surly Straggler - 2016,1,1549,0.1,1394.1
222,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.1,1349.982
223,7,Trek Slash 8 27.5 - 2016,2,3999.99,0.05,7599.981
223,5,Heller Shagamaw Frame - 2016,1,1320.99,0.2,1056.792
223,21,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.1,485.982
223,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.05,569.9905
223,15,Electra Moto 1 - 2016,1,529.99,0.05,503.4905
224,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.07,437.0907
224,11,Surly Straggler 650b - 2016,2,1680.99,0.1,3025.782
224,10,Surly Straggler - 2016,2,1549,0.2,2478.4
224,25,Electra Townie Original 7D - 2015/2016,1,499.99,0.05,474.9905
225,21,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.1,242.991
225,9,Trek Conduit+ - 2016,1,2999.99,0.1,2699.991
226,2,Ritchey Timberwolf Frameset - 2016,1,749.99,0.05,712.4905
227,3,Surly Wednesday Frameset - 2016,2,999.99,0.05,1899.981
227,15,Electra Moto 1 - 2016,2,529.99,0.1,953.982
228,25,Electra Townie Original 7D - 2015/2016,1,499.99,0.2,399.992
228,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.07,1394.9814
228,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,299.99,0.1,539.982
228,4,Trek Fuel EX 8 29 - 2016,1,2899.99,0.2,2319.992
228,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.05,256.4905
229,25,Electra Townie Original 7D - 2015/2016,2,499.99,0.2,799.984
229,5,Heller Shagamaw Frame - 2016,2,1320.99,0.1,2377.782
229,8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.2,1439.992
230,11,Surly Straggler 650b - 2016,2,1680.99,0.07,3126.6414
231,8,Trek Remedy 29 Carbon Frameset - 2016,2,1799.99,0.07,3347.9814
231,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.2,431.984
231,5,Heller Shagamaw Frame - 2016,2,1320.99,0.2,2113.584
232,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,449,0.07,417.57
232,11,Surly Straggler 650b - 2016,2,1680.99,0.05,3193.881
232,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1115.9814
232,8,Trek Remedy 29 Carbon Frameset - 2016,2,1799.99,0.1,3239.982
233,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.1,242.991
233,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1079.982
233,12,Electra Townie Original 21D - 2016,1,549.99,0.2,439.992
233,15,Electra Moto 1 - 2016,2,529.99,0.07,985.7814
234,11,Surly Straggler 650b - 2016,2,1680.99,0.2,2689.584
234,17,Pure Cycles Vine 8-Speed - 2016,2,429,0.05,815.1
234,12,Electra Townie Original 21D - 2016,1,549.99,0.1,494.991
234,7,Trek Slash 8 27.5 - 2016,1,3999.99,0.05,3799.9905
234,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.1,269.991
235,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.07,437.0907
235,13,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.05,512.981
235,7,Trek Slash 8 27.5 - 2016,2,3999.99,0.05,7599.981
236,3,Surly Wednesday Frameset - 2016,2,999.99,0.07,1859.9814
236,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.1,1349.982
236,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.1,5219.982
237,15,Electra Moto 1 - 2016,1,529.99,0.2,423.992
237,24,Electra Townie Original 21D - 2016,1,549.99,0.07,511.4907
237,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.2,959.984
237,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,569.9905
238,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.2,959.984
238,25,Electra Townie Original 7D - 2015/2016,1,499.99,0.07,464.9907
238,13,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.2,431.984
238,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.05,512.981
238,7,Trek Slash 8 27.5 - 2016,1,3999.99,0.07,3719.9907
239,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1079.982
239,21,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.05,512.981
239,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,449,0.07,417.57
239,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.07,5393.9814
240,9,Trek Conduit+ - 2016,1,2999.99,0.07,2789.9907
240,8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.07,1673.9907
240,5,Heller Shagamaw Frame - 2016,1,1320.99,0.07,1228.5207
240,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,449,0.07,835.14
241,7,Trek Slash 8 27.5 - 2016,1,3999.99,0.2,3199.992
242,3,Surly Wednesday Frameset - 2016,1,999.99,0.2,799.992
243,25,Electra Townie Original 7D - 2015/2016,2,499.99,0.05,949.981
243,19,Pure Cycles William 3-Speed - 2016,2,449,0.07,835.14
243,7,Trek Slash 8 27.5 - 2016,2,3999.99,0.05,7599.981
244,19,Pure Cycles William 3-Speed - 2016,1,449,0.07,417.57
244,25,Electra Townie Original 7D - 2015/2016,1,499.99,0.2,399.992
244,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.1,242.991
245,10,Surly Straggler - 2016,2,1549,0.05,2943.1
245,8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.1,1619.991
246,17,Pure Cycles Vine 8-Speed - 2016,2,429,0.2,686.4
247,25,Electra Townie Original 7D - 2015/2016,1,499.99,0.07,464.9907
247,3,Surly Wednesday Frameset - 2016,1,999.99,0.2,799.992
248,13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.1,242.991
248,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1079.982
248,17,Pure Cycles Vine 8-Speed - 2016,1,429,0.1,386.1
248,9,Trek Conduit+ - 2016,1,2999.99,0.2,2399.992
249,7,Trek Slash 8 27.5 - 2016,2,3999.99,0.05,7599.981
249,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,449,0.05,853.1
